job_id,title,employer,lang,english_flag,municipality,region,city,streetAddress,url,text_excerpt
30689344,Säkerhetsskyddshandläggare informationssäkerhet,Försvarets Materielverk,sv,True,,,,,,"Vi söker nu en säkerhetskyddshandläggare med inriktning på informationssäkerhet som vill vara med och driva och utveckla vårt arbete inom säkerhetsskydd på myndigheten. Har du arbetat med informationssäkerhet i en större organisation? Är du initiativtagande, strategisk och har en hög samarbetsförmåg..."
30689089,Technical Product Manager,Academic Work Sweden AB,en,False,,,,,,"Vår klient, en framstående aktör inom underhållningsbranschen, söker en driven Technical Product Manager. Här får du möjlighet att arbeta i en dynamisk, entreprenöriell miljö med stor påverkan, där eget initiativ och hands-on arbete värderas högt. Om tjänsten I denna breda och varierade roll kommer ..."
30688954,Material and modelling engineer,Impetusafea AB,en,False,,,,,,"JOB VACANCY: MATERIALS & MODELLING ENGINEER Company Overview Impetus (IMPETUS Afea) is a leading expert company in computational mechanics, best known for developing the Impetus Solver — a high-precision, GPU-accelerated platform for simulating extreme mechanical events. Our technology is used in ap..."
30688890,Data Modelling and Sparx specialist,Quest Consulting Sverige AB,en,False,,,,,,Uppdragsbeskrivning Kunden har under många år hanterat sitt arkitekturella strukturkapital i verktyget Sparx EA. De är nu inne i en fas där vi dels kommer att strukturera om deras metamodell och dels kommer att modellera flera typer som är helt eller delvis nya i metamodellen. Uppdraget består i att...
30688744,Insights Consultant till Lynxeye,Academic Work Sweden AB,en,False,,,,,,"Det här är en roll för dig med stark analytisk förmåga och ett tydligt driv att skapa värde genom datadrivna insikter. Genom att arbeta med både kvantitativ och kvalitativ data ger du strategisk vägledning som stöttar utvecklingen av kunders varumärken. Tjänsten utgår från kontoret i Stockholm, samt..."
30688607,Shop Manager - Farsta Centrum,Rituals Cosmetics Sweden AB,en,False,,,,,,"Om rollen Som Rituals nya butikschef ansvarar du för butikens kundupplevelse och försäljningsmål. Detta innebär bland annat att du: Har ett nära samarbete med Area Manager för att driva butikens försäljning, uppsatta KPI:er och framgång i din butik. Månadsvis utveckla planer baserade på produktivite..."
30688575,Handläggare Verksamhetssäkerhet,Försvarsmakten,sv,True,,,,,,"Vill du vara med och skapa en trygg, hållbar och lagstyrd verksamhet? Försvarsmaktens telekommunikations- och informationssystemförband (FMTIS), rekryterar nu en handläggare inom verksamhetssäkerhet till verksamhetssäkerhetsavdelningen med placering i Stockholm  Om  Verksamhetssäkerhet Verksamhetssä..."
30688542,Business Controller - Commercial Development & Growth,H & M Hennes & Mauritz Gbc AB,en,False,,,,,,"WHO WE ARE   Commercial Development & Growth is a global function within the H&M brand and our mission is to set and deliver on the global customer experience strategy to strengthen our brand and enable profitable sales. Together we develop, expand and optimize all sales channels while securing cond..."
30688536,Third Line Tech till växande Norteam,Academic Work Sweden AB,en,False,,,,,,"Är du den tekniska slutstationen som älskar att knäcka de allra mest komplexa nötterna? Som Third Line Tech hos snabbväxande Norteam i Bromma får du ta ansvar för Microsofts ekosystem, avancerad felsökning och att agera mentor i en kultur där ""IT can be more"". Låter rollen som något för dig? Ta chan..."
30688565,Senior CloudOps Engineer till växande Norteam,Academic Work Sweden AB,en,False,,,,,,Är du en vass och erfaren IT-tekniker som brinner för att designa och implementera moderna molnlösningar från grunden? Hos oss på Norteam får du arbeta i teknikens framkant med Microsofts hela ekosystem och bli en nyckelspelare i ett team som lever efter mottot ”IT can be more”. Om tjänsten Norteam ...
30688390,Senior Engineer -Python,Klarna Bank AB,en,False,,,,,,"What you’ll do Build and maintain Python and SQL based systems for data pipelines, analyses, monitoring, and automated alerting Evolve Klarna's abilities to measure and monitor its business critical metrics from an AI-driven perspective Own projects end-to-end in time-boxed phases: scoping (1-2 week..."
30688331,Sales Engineer (German/English speaking),Hive Streaming AB,en,False,,,,,,"At Hive Streaming, we enable the world’s largest enterprises to use live video as a strategic tool for communication, alignment, and impact. Trusted by more than 130 global customers, Hive combines market-leading video distribution technology with unique communication analytics, helping organization..."
30688178,"Specialist inom brand, risk och tunnelsäkerhet",Trafikverket,sv,True,,,,,,"Vill du arbeta som specialist inom brand, risk och säkerhet för undermarksanläggningar och infrastruktur hos en av Sveriges bästa arbetsgivare? Trafikverket har flera olika projekt i ett spännande skede där vi nu behöver förstärka organisationen med fler specialister. Vi söker dig som idag kanske ar..."
30688134,Trafiksäkerhetschef,Försvarsmakten,de,True,,,,,,"Vill du stärka trafiksäkerheten inom Försvarsmakten?  Som Trafiksäkerhetschef får du en strategisk och operativ nyckelroll i att leda, utveckla och följa upp trafiksäkerhetsarbetet. Du ansvarar för att ta fram och förvalta styrande dokument och utbildningsplaner, stödja chefer och förband, samverka ..."
30687975,Workforce Coordinator till Cirkus Venues,Cirkus Venues AB,en,False,,,,,,"Med verksamheter under stark utveckling är Cirkus Venues idag en av Stockholms största spelare inom besöksnäringen. I Cirkus Venues ingår ett flertal etablerade varumärken och mötesplatser som tillsammans skapar en destination - Cirkus Arena & Restaurang, Hotell Hasselbacken, Backstage Hotel Stockho..."
30687895,Planerare Addici Security & Technology,Addici Security AB,en,False,,,,,,Vi söker dig som uppskattar ordning och reda. Som en del av vårt centrala planeringsteam bidrar du till att planera ut vår medarbetare på scheman. Planeringen sker både på akuta vakanser med kort varsel och på längre sikt inför nästa månad och kvartal.  Arbetet sker inom vår avdelning Verksamhetsstö...
30687866,Junior analytiker inom Cyberhot,Försvarets Radioanstalt,en,False,,,,,,"På FRA arbetar vi med något som ingen annan gör i Sverige, och det kan du bli en del av. Oavsett yrkesroll är vi med och gör samhällsnytta genom att bidra till ett meningsfullt syfte — tillsammans arbetar vi med unika uppgifter för Sveriges säkerhet och integritet.  Vi erbjuder intressanta arbetsupp..."
30687600,Floor host/Receptionist,Iss Facility Services AB,en,False,,,,,,"ISS är ett av världens största tjänsteföretag och i år firar vi 80 år i Sverige! Med över 6500 medarbetare i landet, från norr till söder, levererar vi service som gör skillnad. Vi erbjuder våra kunder allt från städning till teknisk service, mat- och arbetsplatstjänster. Vi skapar arbetsplatser där..."
30687569,Junior M&A Manager  Business Area Machining,SANDVIK AB,en,False,,,,,,"Sandvik Group has completed 50 acquisitions since 2020 and continues to grow through a strong, disciplined M&A strategy. To support our expanding pipeline, we’re now looking for a Junior M&A Manager to join an experienced global team within our Machining business area. Some words about us Business A..."
30687442,Aftermarket Business Manager - Northern Europe,Epiroc Rock Drills AB,en,False,,,,,,"Epiroc is a leading productivity partner for the mining, infrastructure and natural resources industries. With cutting-edge technology, Epiroc develops and produces innovative drill rigs, rock excavation and construction equipment, and provides world-class service and consumables. The company was fo..."
30687452,Handläggare säkerhetstjänst Värnpliktssäkerhetssektionen,Försvarsmakten,sv,True,,,,,,Vill du göra Sverige och Försvarsmakten säkrare? På Försvarsstabens Värnpliktssäkerhetssektion kan du göra det varje dag tillsammans med kompetenta och drivande kollegor inom personalsäkerhetsområdet. I den här rollen får du möjlighet att bidra till utveckling och genomförande av säkerhetstjänst i F...
30687313,Senior Java Developer -Thermo Calc Software,Tacting AB,en,False,,,,,,"About the role Thermo-Calc Software develops advanced software used by engineers and researchers worldwide to simulate and analyse material properties. Our solutions support industries such as metals, automotive, semiconductors and research, and play an important role in developing the materials and..."
30687297,Service Technician,Quest Consulting Sverige AB,en,False,,,,,,Vi söker en Service Technician till vår kund Rollbeskrivning Tjänsten innebär främst reparation samt förebyggande underhåll av våra maskiner både på servicecentret men kan även vara ute i fält. Tjänsten innebär även support till våra kunder vid t ex. leverans av maskiner. Som del av vårt service-tea...
30687178,Lead Product Counsel,Lovable Labs Sweden AB,en,False,,,,,,"TL;DR: Lovable is building the future of software creation. We need a Lead Product Counsel who thinks like a systems engineer and understands that ""zero risk"" equals ""zero growth."" Your job is to be a support system for our product teams, navigating complex regulatory challenges by finding workable,..."
30687242,Säkerhetsspecialist - inriktning Civil beredskap,SOS Alarm Sverige AB,sv,True,,,,,,"På SOS Alarm får du en unik möjlighet att göra skillnad – varje dag, både för individ och samhälle. I en värld där trygghet inte kan tas för given, står vi alltid redo, dygnet runt, året om. Vi är en oberoende första kontakt i Sveriges trygghetskedja, den första kontakten i kritiska ögonblick, och v..."
30687234,Analytiker till Försvarsstabens Säkerhetsavdelning,Försvarsmakten,sv,True,,,,,,Försvarsstabens Säkerhetsavdelning (FST SÄK) söker en medarbetare som vill vara med och bidra till avdelningens kunskapsutveckling genom att samla in och sammanställa kvalitetssäkrad kunskap utifrån befintlig forskning och beprövad erfarenhet. Det förändrade omvärldsläget medför att vårt försvar beh...
30687211,Electronics Engineer to green tech maritime company,Academic Work Sweden AB,en,False,,,,,,Are you a meticulous and solution-oriented Electronics Design Engineer looking for your next exciting challenge? Do you want to be part of an innovative company leading the development of high-capacity energy storage systems for the maritime industry? Then this could be the opportunity for you! Our ...
30687199,Field Trainer till Sharp – Power Up (Oslo) & Elonmässan (Örebro),NRG Agency AB,en,False,,,,,,Vill du representera ett globalt teknikvarumärke och vara ansiktet utåt på två viktiga branschmässor i vår? Nu söker vi en engagerad och självgående Field Trainer för uppdrag med Sharp. Om uppdraget Vi söker en Field Trainer som kommer att arbeta för Sharp under:  Power Up-mässan i Oslo – 22–24 samt...
30686892,Product Manager - Operations,Carla AB,en,False,,,,,,"Om Carla Carla accelererar omställningen till hållbar mobilitet genom att erbjuda det enklaste, tryggaste och mest kundvänliga sättet att köpa och sälja elbilar online. På bara några år har vi blivit Sveriges näst största aktör inom begagnade elbilar, med målet att nå 2 miljarder i omsättning 2025 –..."
30686877,Senior Product Quality Engineer till Mycronic! ,Academic Work Sweden AB,en,False,,,,,,"Mycronic är ett globalt högteknologiskt företag som i över 50 år har varit med och drivit elektronikindustrin framåt. Vi fortsätter att växa och stötta kunder inom allt fler branscher och det vi gör formar teknologier som präglar framtidens samhälle, hur vi lever våra liv idag – och imorgon. Nu söke..."
30686796,Cybersäkerhetsexpert Incident Response & Threat Intelligence,Combitech AB,nl,True,,,,,,Är du en engagerad cybersäkerhetsexpert som är redo för nya utmaningar tillsammans med likasinnade? Combitech söker nu medarbetare till vår enhet Intelligence & Response i Stockholm och Linköping. Som en i teamet kommer du ingå i en enhet bestående av flertalet kunniga specialister inom utredning oc...
30686707,IT-säkerhetsexpert med erfarenhet av mjukvaruutveckling vid Must,Försvarsmakten,sv,True,,,,,,Vill du använda din erfarenhet inom mjukvara och IT-säkerhet för att bidra till ett säkrare Sverige i en osäker värld? Då ska du söka dig till oss på avdelningen för krypto och IT-säkerhet på Must! Vi söker nu IT-säkerhetsexperter som vill arbeta med att ta fram de kryptosystem och IT-säkerhetskompo...
30686632,Säkerhetstekniker,Jobway AB,no,True,,,,,,"Är du säkerhetstekniker och ute efter nya möjligheter? Är du en driven och serviceinriktad person som ser lösningar? Då vill vi höra mer om dig, ansök idag! I tjänsten som säkerhetstekniker hos Stockholm Security kommer du arbeta med spännande och varierande arbetsuppgifter med frihet under ansvar. ..."
30686658,TF HR-chef,Future People AB,en,False,,,,,,"Vi på Future People söker en TF HR-chef till vår kund i Stockholm Som konsult hos oss får du möjlighet att ta dig an ett spännande uppdrag hos en välkänd aktör, samtidigt som du fortsätter att utvecklas inom ditt kompetensområde. Vi är måna om att du ska trivas – både i din roll och i vårt team. Hos..."
30686628,Säkerhetstekniker,Jobway AB,no,True,,,,,,Vill du bli en del av ett välmående säkerhetsföretag? Telehantering söker drivna och kundorienterade säkerhetstekniker som vill vara med på en spännande resa. Låter detta som något för dig? Tveka inte att ansöka redan idag! Att arbeta som säkerhetstekniker hos Telehanterings kunder i Stockholm inneb...
30686476,Senior IAM Security Analyst,Avaron AB,en,False,,,,,,"About the Company Avaron AB is a growing consultancy that matches your expertise with the market's most interesting assignments, offering a platform where your professional development is central. About the Assignment In this assignment, you will take a senior role in strengthening Identity and Acce..."
30686501,Java Application Support Engineer| Stockholm,Infosys Technologies (Sweden) AB,en,False,,,,,,"Role – Application Support Engineer Technology – Java, L2/L3 support, ITIL processes and ITSM tools (ServiceNow or equivalent), Monitoring & observability tools (APM, logs, alerts) Location – Stockholm, Sweden Business Unit – CMTADM Compensation – Competitive (including bonus)   Job Description Toda..."
30686420,"Application Support Engineer|Java, UI & Mobile apps| Stockholm",Infosys Technologies (Sweden) AB,en,False,,,,,,"Role – Application Support Engineer Technology – L2/L3 support-Java, UI & Mobile apps, ITIL processes and ITSM tools (ServiceNow or equivalent),  Location – Stockholm, Sweden Business Unit – CMTADM Compensation – Competitive (including bonus)   Job Description Today, the corporate landscape is dynam..."
30686443,Cloud & Platform Architect| Stockholm,Infosys Technologies (Sweden) AB,en,False,,,,,,"Role – Cloud and Platform Architect Technology – Java, SpringBoot, Kafka, Event driven arch, Amazon EC2, Amazon EKS, Kubernetes, Rancher, Container Orchestration, Scaling & HA, Java, Mobile tech (Kotlin, Swift). Location – Stockholm, Sweden Business Unit – CMTADM Compensation – Competitive (includin..."
30686426,Senior Developer| Mobile Technologies| Stockholm,Infosys Technologies (Sweden) AB,en,False,,,,,,"Role – Senior Developer Mobile Technologies Technology – Android Studio, Kotlin, Swift, Objective C, Apple Developer Enterprise  Location – Stockholm, Sweden Business Unit – CMTADM Compensation – Competitive (including bonus)   Job Description Today, the corporate landscape is dynamic and the world ..."
30686288,Innovative Electronics Engineer for Fast Growing Tech Startup,Framtiden i Sverige AB,en,False,,,,,,"Do you want to join a workplace where innovation thrives, ideas grow quickly and your technical expertise directly shapes the products of tomorrow? This is your opportunity to step into a European high tech startup that develops cutting edge communication solutions and pushes the boundaries of elect..."
30686258,Lead Application Support Engineer| .Net| Stockholm,Infosys Technologies (Sweden) AB,en,False,,,,,,"Role – Lead Application Support Engineer Technology – .NET based apps, L2/L3 support, ITIL processes and ITSM tools (ServiceNow or equivalent), Handling 24x7 operations, critical incidents, Monitoring & observability tools (APM, logs, alerts) Location – Stockholm, Sweden Business Unit – CMTADM Compe..."
30686215,"Application Support Engineer| BMC Remedy| Stockholm, Sweden",Infosys Technologies (Sweden) AB,en,False,,,,,,"Role – Application Support Engineer Technology – BMC remedy, L2/L3 support, ITIL processes and ITSM tools (ServiceNow or equivalent), Monitoring & observability tools (APM, logs, alerts) Location – Stockholm, Sweden Business Unit – CMTADM Compensation – Competitive (including bonus)   Job Descriptio..."
30685952,Senior IT Developer,"Nordea Bank Abp, Filial i Sverige",en,False,,,,,,"Job ID: 3551   Welcome to Group Technology, where we pride ourselves on engineering solutions and direct Nordea’s transformation by providing a holistic technological view and structured understanding of the bank, and its surrounding environment to enable the Customer Vision and the Business Strateg..."
30685776,Manager Controlling Sales & Retail till St1,Experis AB,en,False,,,,,,"Som Manager Controlling för Sales & Retail kliver du rakt in i hjärtat av St1:s mest dynamiska och kundnära affär. Här får du en nyckelroll i en nordisk verksamhet som växer, förändras och driver energiomställningen framåt. Du blir den seniora performance‑partnern i ledningsgruppen - den som omvandl..."
30685669,Software Backend Developer,Resurs Bank AB,en,False,,,,,,"Do you have a passion for backend brilliance? Great! We're on the lookout for a Backend Developer to join our Payment Platform Team, where we are building the roads and rails for a seamless integration between the Nordic payment infrastructure and our Core. Sound like your kind of adventure? We have..."
30685379,Administratör till STMicroelectronics,Skill Kompetenspartner AB,en,False,,,,,,"Om företaget På STMicroelectronics drivs innovation med teknik som skapar positiva effekter för människor, företag och samhälle. Som globalt halvledarföretag ligger våra avancerade teknologier och kretsar till grund för mycket av den värld vi lever i – ofta osynliga, men oumbärliga. Här blir du del ..."
30685177,AI Product & Visual Design Specialist,Sudio AB,en,False,,,,,,"ABOUT SUDIO At Sudio, we are building a global audio brand with the ambition to rank among the top five earphone brands worldwide within the next three years. We are scaling rapidly, expanding into new markets while continuously elevating our product experience and brand presence. Our Design Departm..."
30685163,Product Development Specialist,Sudio AB,en,False,,,,,,"ABOUT SUDIO At Sudio, we are committed to redefining the earphone industry, with an ambitious goal to rank among the top five brands worldwide within the next three years. Despite the challenge, we are well on our way, expanding into over 20 new markets in just two years. Recognized as one of Northe..."
30683742,Category Analyst till Celsius,Randstad AB,en,False,,,,,,"Arbetsbeskrivning Vill du sätta din prägel på en av marknadens mest expansiva kategorier? Vi söker en analytisk stjärna som navigerar i stora datamängder för att hitta nästa stora tillväxtmöjlighet. Som Category Analyst hos Celsius är du bryggan mellan insikt och handling. Du älskar data, men drivs ..."
30685026,Säkerhetssamordnare till VR Sverige,VR Sverige AB,sv,True,,,,,,Vill du bidra till att skapa tryggare och säkrare miljö i en samhällsviktig verksamhet?  På VR Sverige sätter vi säkerhet och trygghet i främsta rummet – för både våra resenärer och vår personal. Nu söker vi en Säkerhetssamordnare som vill vara med och säkerställa att våra fysiska säkerhetsnivåer är...
30684967,Apputvecklare med säkerhetsinriktning,Viraliv AB,sv,True,,,,,,Bakgrund och uppdragets art För kunds räkning så söker en kvalificerad konsult med fokus på utveckling av mobila applikationer där säkerhet är en central del av lösningen. Uppdraget avser arbete med framtagandet av Sveriges digitala identitetsplånbok – en samhällskritisk lösning med höga krav på säk...
30684740,Head of Growth  E-Commerce till Länna Möbler,Needo Recruitment Sthlm AB,en,False,,,,,,"Head of Growth & E-commerce  Vill du spela en ledande roll i att vidareutveckla och accelerera tillväxten hos marknadsledaren inom premiumsegmentet för skandinavisk design? Är du en digital native med gedigen erfarenhet av datadriven marknadsföring, digital annonsering och e-handel? Då är det här ro..."
30684660,Head of Assortment  Design Till Länna Möbler,Needo Recruitment Sthlm AB,en,False,,,,,,"Head of Assortment & Design Brinner du för design, form och starka varumärken? Har du ett kommersiellt driv och ett öga som direkt ser vad som är “rätt” för ett premiumvarumärke? Vill du kombinera strategiskt sortimentsansvar med ledningsgruppsarbete? Då kan rollen som Head of Assortment & Design va..."
30684637,TEAM LEADER SÖKES,Långholmen Kajak AB,en,False,,,,,,"Är du en ledare som vill ha ett sommarjobb där du får vara utomhus, träffa trevliga människor och spendera dagarna med att serva folk som ska paddla kajak? Då har Långholmen kajak sommarjobbet för dig! Vi söker nu en team leader som vill ta sig an ett riktigt fysiskt sommarjobb i en av Stockholms va..."
30684471,Topo Athletic - Säljare/Key Account Manager,Infinity Human Resources Sweden AB,en,False,,,,,,". Sportmarket grundades 1988 i Hudiksvall av Göran Nilsson, Örjan Olsson och Håkan Barret. Kombi var ett av de första varumärkena som Sportmarket började distribuera och som man fortfarande gör idag. Därefter har många starka märken tillkommit som Fischer, Start, TOPO, Outdoor Research, Kamik, X-Bio..."
30684346,Project Procurement Manager,Poolia AB,en,False,,,,,,"Are you an experienced and business-driven Project Procurement Manager looking for your next challenge in a high-tech, global environment? We are now looking for a consultant for an exciting assignment at Saab in Solna, starting in April. You will be employed by Poolia and work on-site at one of Swe..."
30684192,Python Backend Engineer,Quartr AB,en,False,,,,,,"Quartr is a software company serving the world of finance. Every day, leading companies and financial institutions worldwide use our products to research faster and understand deeper. For too long, markets have been obsessed with numbers. Everyone has access to the same quantitative data, while qual..."
30684179,Financial controller till We Effect i Stockholm,Andara Group AB,en,False,,,,,,Vi söker en erfaren och rutinerad Financial Controller till biståndsorganisation We Effect i Stockholm. I denna tjänst blir du en viktig del av det globala finans- och compliance-teamet på We Effect. Anställningen är en tillsvidareanställning med sex månaders provanställning. We Effect är en bistånd...
30684142,Sales team lead / Account Manager Stockholm till SICK,Wise Group AB,en,False,,,,,,Vill du kombinera operativt ledarskap med eget kundansvar och försäljning – i ett snabbrörligt bolag med marknadsledande teknik inom industriell automation – Läs vidare!   Om SICK SICK är en av världens ledande leverantörer av sensorer för industrin. Företaget grundades år 1946 av Erwin Sick och har...
30684125,DevOps Engineer till Ida Infront,Skill Kompetenspartner AB,en,False,,,,,,"Vill du arbeta med samhällsviktiga lösningar och samtidigt vara med och effektivisera hur de levereras till kund? Nu söker vi en DevOps Engineer till Ida Infronts affärsområde Case Solutions. I den här rollen får du en central funktion där du blir länken mellan utveckling, plattform och kund. Då rol..."
30683975,Project Procurement Manager,Jobbusters AB,en,False,,,,,,Din nya roll Vill du arbeta i teknikens framkant och bidra till utvecklingen av avancerade system som stärker samhällssäkerhet och försvarsförmåga? Nu söker vi en erfaren och affärsdriven Project Procurement Manager till vår kund – en global och högteknologisk koncern där inköp är en strategiskt avg...
30683922,Swedbank is seeking a junior linux application specialist!,Academic Work Sweden AB,en,False,,,,,,"Are you ready to shape the future of financial risk systems? We’re looking for a curious and driven Application Specialist to join us on Swedbank's journey to enhance and maintain Swedbank’s Financial Risk solutions. This is your opportunity to work at the intersection of technology and finance, in ..."
30683429,Finance Manager & Controller,Myright - Empowers People With Disabilities,en,False,,,,,,Finance Manager & Controller Vill du använda din kompetens för att göra verklig skillnad? MyRights uppdrag är viktigare och mer aktuellt än någonsin. Personer med funktionsnedsättning runt om i världen tillhör de allra fattigaste och utsätts för omfattande diskriminering. Trots det går mindre än en ...
30683496,Technical Project Manager,Professional Galaxy AB,en,False,,,,,,"Professional Galaxy is an IT and technology consulting company that provides highly specialized expertise within IT, software development, SAP, purchasing, electronics and mechanical design. We collaborate with experienced senior experts and deliver strategic value-creating expertise to some of Swed..."
30683349,"Retail Marketing Coordinator - Twilfit by Change, Stockholm",Retail Knowledge Sweden AB,en,False,,,,,,"Retail Marketing Coordinator  För dig som kan retail på riktigt  Vill du arbeta nära affären, nära butiken och nära resultatet – varje dag?  Hos oss på Twilfit by CHANGE Lingerie söker vi en erfaren och affärsdriven Retail Marketing Coordinator som vill ta ansvar för hur vårt varumärke upplevs i fys..."
30683338,IT-specialist inom lagring,Kungliga Biblioteket,en,False,,,,,,"Om du går och klurar på hur digital lagring av handskrifter från 1500-talet, böcker från sekelskiftet och AI-genererade spel går till - tillsammans med i runda slängar 1,6 miljarder andra filer - då borde du söka jobbet som specialist inom lagring hos oss på KB!  Kungliga biblioteket (KB) samlar in,..."
30683327,Account Manager till Litium,Academic Work Sweden AB,en,False,,,,,,"Litium är en ledande e-handelsplattform som skapar tillväxt via innovativa SaaS-lösningar. Har du erfarenhet av uppsökande försäljning och vill utvecklas i ett expansivt bolag med stort ansvar, frihet och spännande kunder? Välkommen med din ansökan! Om tjänsten Litium är en molnbaserad e-handelsplat..."
30683308,Accounting Manager till Neonode,A Hub AB,en,False,,,,,,"Är du redo att ta nästa steg i din karriär? Neonode söker nu en innovativ och driven Accounting Manager (Redovisningschef) som vill leda teamet och utveckla redovisningsfunktionen.  Om bolaget & rollen Neonode är ett svenskt deep tech-företag som utvecklar avancerad teknik för optisk sensing, dators..."
30683119,Circus Setup Technician,BEREDSKAPSLYFTET IDEELL FÖREN,en,False,,,,,,"This vacancy is part of the upcoming Rekryteringsmässa taking place on March 19. If your profile matches the requirements, you may be invited to an interview at the Rekryteringsmässa on March 19. Please note that only invited candidates will be able to attend the event.  Connecting Jobs, run by the ..."
30683135,Enhetschef fastighetsinformation,Statens Fastighetsverk,en,False,,,,,,"Det är på regeringens uppdrag som Statens fastighetsverk (SFV) förvaltar vårt gemensamma natur- och kulturarv. Vi förvaltar en mångfald av statligt ägda fastigheter – däribland regeringsbyggnader, domstolar, slott och kungsgårdar, teatrar, museer, ambassader samt en sjundedel av landets yta beståend..."
30683114,Service & Maintenance Mechanic (Electric Vehicles),BEREDSKAPSLYFTET IDEELL FÖREN,en,False,,,,,,"Connecting Jobs, run by the non-profit organisation Beredskapslyftet, helps newcomers enter the Swedish job market while giving companies access to new talent. We are looking for Service & Maintenance Mechanic (Electric Vehicles) for GoCimo - growing company within sustainable urban mobility, offeri..."
30612463,Social Media and Community Manager,Hazelight Games AB,en,False,,,,,,"Hazelight is looking for a Social Media and Community Manager who can shape and grow our online presence across platforms. This is a solo role and the first dedicated position of its kind at the studio. You will work closely with partners across the studio, marketing and brand in shaping our social ..."
30682563,Senior Web Developer,Rebtel Networks AB,en,False,,,,,,"What will you do? As a Senior Web Developer at Rebtel, you will join the team replacing our old legacy system with a new one using Next.js, Typescript, GraphQL, React Testing Library, and Cypress. We’re looking for someone who can help us make the most of these technologies to build a sustainable an..."
30682605,SEO Projektledare – Digital Growth & Brand Visibility,Talent & Partner AB,en,False,,,,,,Varför företagsnamnet är konfidentiellt Denna tjänst är en del av en konfidentiell search och headhunt för ett ledande företag inom branschen. På grund av den strategiska betydelsen av denna rekrytering har företaget valt att hålla sin identitet dold i detta skede. Mer information om organisationen ...
30682548,It-säkerhetsspecialist,Åklagarmyndigheten,sv,True,,,,,,"Enheten för it-drift, it-infrastruktur och it-säkerhet söker flera erfarna it-säkerhetsspecialister för ett kreativt, utvecklande och utmanade arbete på Åklagarmyndighetens it-avdelning. Vi söker dig som gillar att tänka utanför ramarna, är självgående och stöttar myndigheten att bli både säkrare oc..."
30682464,Servicepersonal till The Holly Bush Pub/Bar,Telge Restauranger AB,en,False,,,,,,Vi på The Holly Bush söker nu en engagerad och serviceinriktad person till vårt team. Brinner du för att ge gästerna en förstklassig upplevelse och trivs i en pub/barmiljö med högt tempo? Då kan du vara den vi söker!   Vi söker dig som: Har tidigare erfarenhet av servering Har tidigare grundläggande...
30682399,Project Procurement Manager,Avaron AB,en,False,,,,,,Om företaget Avaron AB är ett växande konsultbolag som matchar din spetskompetens med marknadens mest intressanta uppdrag och erbjuder en plattform där din utveckling står i centrum. Om uppdraget Vi söker en erfaren och affärsdriven Project Procurement Manager med intresse för storskaliga och komple...
30682311,Senior AI and Data Governance Specialist,Avaron AB,en,False,,,,,,"About the Company Avaron AB is a growing consultancy that matches your expertise with the market's most interesting assignments, offering a platform where your professional development is central. About the Assignment You will support a data and AI governance team in an international industrial envi..."
30682280,Specialist tunnelsäkerhet med brandinriktning,Centio Consulting Group AB,sv,True,,,,,,"Vi söker specialist tunnelsäkerhet med brandinriktning till Trafikverket. Detta är ett konsultuppdrag.  Tjänsten är på heltid. Stationeringsort för resurskonsult är Stockholm, Göteborg eller Umeå. Uppdraget innebär ett nära samarbete med kunden vilket ställer stora krav på flexibilitet och samarbets..."
30682234,Senior Product Manager – Working Capital Solutions,Resurs Bank AB,en,False,,,,,,"Are you passionate about transforming how SMEs access working capital? Join us and redefine working capital solutions for the next generation of small to medium-sized businesses. One product in this space is Factoring, a critical growth engine for our SME offering and we have high ambitions. We are ..."
30682143,Product Engineer to Gazella ,Bravura Sverige AB,en,False,,,,,,"Do you want to help shape the future of recruitment? As a Product Engineer at Gazella, you’ll build cutting-edge AI systems that become the core of how modern companies hire. Working in a small, senior team, you’ll own the entire journey - from the first spark of an idea to a live, scalable solution..."
30682127,Account Manager   Profilreklam,Pins Factory AB,en,False,,,,,,"Vi söker en Account Manager med erfarenhet från profilbranschen som vill kombinera egen försäljning med inköp och backoffice. Det här är inte en traditionell säljtjänst – du ansvarar för hela kedjan: kund, affär, inköp och leverans.    Om rollen  Hos oss driver du dina egna affärer – från första kun..."
30682040,Lead & Customer Success Specialist – Batterilösningar,Missions AB,en,False,,,,,,"Vill du arbeta i en affärsnära roll där du har daglig kontakt med kunder, arbetar med framtidens energiteknik och är en viktig del av försäljningskedjan?  Nu söker vi en Lead & Customer Success Specialist till ett bolag inom batterilagring och energiteknik. Du arbetar med att följa upp leads som tid..."
30681735,Account Manager ,Recruitive AB,en,False,,,,,,"🚀 Account Manager inom Digital Marknadsföring För dig som vill sälja, vinna och växa – på riktigt Är du målmedveten, tävlingsinriktad och redo att ta nästa steg i din säljkarriär? Vill du arbeta i ett snabbt växande bolag där prestation belönas, utveckling är en självklarhet och där du har full kont..."
30681708,Dataskyddsspecialist till Quest Consulting,Quest Consulting Sverige AB,en,False,,,,,,Uppdragsbeskrivning Rollen ingår i gruppen Informationssäkerhet och Dataskydd som består av cirka 9 medarbetare och leds av en gruppchef. Gruppen är en del av sektionen Strategi & Styrning som omfattar cirka 50 medarbetare. En separat grupp ansvarar för IT-säkerhet och båda ingår i sektionen Strateg...
